1학기 개강일이 언제야?	8.txt
2004년 이전 과목은 매 학기 두 개씩 포기할 수 있는 거야?	82.txt  
7학기 이후에는 2005년 이후 성적도 포기할 수 있나?	82.txt  
2005년 이후 취득한 성적은 얼마나 포기할 수 있어?	82.txt  
재수강 가능한 학기나 횟수에 제한이 없는 게 맞아?	82.txt  
2004학번인데 8학기에 2005년 이후 성적 포기할 수 있어?	82.txt  
학점포기제도가 왜 폐지된 거야?	82.txt  
재수강 제도가 다시 도입된 이유가 뭐야?	82.txt  
2019학번부터 재수강 제도가 어떻게 달라졌어?	82.txt  
2004년 이전 성적은 왜 매학기 두 과목만 포기 가능해?	82.txt  
학점포기 신청은 언제 할 수 있어?	82.txt  
재수강 제도가 폭넓게 활용 가능하다는 게 무슨 말이야?	82.txt  
2005년 이후 성적은 왜 7학기 중 두 학기만 포기 가능해?	82.txt  
성적 포기 신청할 때 필요한 서류가 있어?	82.txt  
7학기 때 2005년 이후 성적을 포기하면 8학기에는 불가능해?	82.txt  
재수강 제도가 2007년에 왜 다시 도입됐어?	82.txt  
2004년 이전 성적 포기 가능한 범위가 어떻게 돼?	82.txt  
2005년 이후 취득 성적 포기 가능한 학기를 좀 더 설명해줘.	82.txt  
학점포기제도가 언제부터 시행됐는지 알고 싶어.	82.txt  
재수강 제도와 학점포기제도는 어떻게 다른 거야?	82.txt  
2004학번인데 지금까지 두 과목 포기했으면 더 포기할 수 있어?	82.txt  
2019학번부터는 왜 학점포기제가 폐지된 거야?	82.txt  
성적을 포기하면 성적표에 어떻게 표시돼?	82.txt  
2005년 이후 성적 포기할 때 제한 사항이 뭐야?	82.txt  
7학기 때 성적 포기 신청하면 그다음 학기에도 가능한 거야?	82.txt  
재수강 제도는 성적이 어떻게 반영되는 거야?	82.txt  
2004년 이전 과목을 계속 포기할 수 있는 이유가 뭐야?	82.txt  
2004학번이 8학기에 성적 두 개 포기할 수 있어?	82.txt  
2004년 이전 취득 성적 포기할 때 주의할 점이 뭐야?	82.txt  
학점포기제도가 언제부터 폐지됐는지 궁금해.	82.txt  
성적 포기 시 어떤 영향을 미치는지 알고 싶어.	82.txt  
7학기 때 성적 포기 가능 과목 수가 어떻게 돼?	82.txt  
재수강을 하면 성적이 얼마나 개선될 수 있어?	82.txt  
2005년 이후 성적 포기할 때 어떤 절차가 필요해?	82.txt  
학점포기와 관련해서 상담 받을 수 있는 곳이 있어?	82.txt  
성적 포기하면 졸업 학점에 영향이 있나?	82.txt  
2004학번인데 7학기 때 포기 안 하면 8학기에도 가능해?	82.txt  
재수강 제도와 학점포기제도 중 뭐가 더 유리해?	82.txt  
7학기 이후 성적 포기할 때 어떤 과목이 우선이야?	82.txt  
2005년 이후 성적 포기 신청은 언제까지 해야 해?	82.txt  
재수강 제도는 학점 취득에 어떤 도움을 주는 거야?	82.txt  
성적 포기할 때 어떤 과목을 선택하는 게 좋아?	82.txt  
2004년 이전 성적 포기 가능한 과목 수가 왜 정해진 거야?	82.txt  
학점포기제도가 폐지되면서 학생들에게 어떤 변화가 있어?	82.txt  
성적 포기 신청 후 취소할 수 있는 방법이 있어?	82.txt  
재수강 제도는 GPA에 어떻게 반영돼?	82.txt  
2005년 이후 취득 성적 포기할 때 주의할 점이 있나?	82.txt  
7학기 때 성적 포기 가능한 과목 수가 달라지는 이유가 뭐야?	82.txt
학점포기는 9학기 이후에도 가능한가?	83.txt
7학기 이상 재학 중인 학생은 학점포기를 언제 할 수 있나요?	83.txt
학점포기 신청 시 불이익이 있나요?	83.txt
학점포기한 과목은 성적증명서에 어떻게 표시되나요?	83.txt
학점포기를 하면 평점 평균에 반영되지 않나요?	83.txt
학점포기 후 다시 수강하면 어떻게 처리되나요?	83.txt
F등급 받은 과목은 학점포기 후 재수강 가능한가요?	83.txt
재수강 가능 과목도 학점포기 할 수 있나요?	83.txt
학점포기 신청은 언제까지 가능한가요?	83.txt
학점포기를 졸업 후에 할 수 있나요?	83.txt
학점포기 후 장학금 신청에 영향이 있나요?	83.txt
부수전공 배정 시 학점포기가 영향을 미치나요?	83.txt
2005년 이후 취득한 과목도 학점포기 되나요?	83.txt
9학기 이수 중인 학생도 학점포기 할 수 있나요?	83.txt
재수강 불가 과목만 학점포기 가능한가요?	83.txt
학점포기는 어떤 과목에 적용할 수 있나요?	83.txt
학점포기 후 첫 수강으로 인정되나요?	83.txt
학점포기 신청 시기를 놓치면 어떻게 되나요?	83.txt
학점포기한 과목은 성적증명서에서 어떻게 나타나나요?	83.txt
평점 평균 산정 시 학점포기 과목은 어떻게 되나요?	83.txt
학점포기 후 재수강 시 성적은 어떻게 반영되나요?	83.txt
학점포기 신청을 학업성적표에 반영되나요?	83.txt
장학금 심사 시 학점포기 과목은 고려되지 않나요?	83.txt
학점포기 신청은 어디에서 할 수 있나요?	83.txt
7학기 이후 학점포기 신청 가능한 이유는 무엇인가요?	83.txt
학점포기 제도는 언제부터 시행되었나요?	83.txt
어떤 경우에 학점포기 제도를 활용할 수 있나요?	83.txt
학점포기 후 처음 수강으로 인정되는 이유는?	83.txt
학점포기 신청 시 불이익이 없나요?	83.txt
재학생이 아닌 경우 학점포기 신청 가능한가요?	83.txt
학점포기 신청 시 필요한 서류가 있나요?	83.txt
학점포기 신청 후 취소할 수 있나요?	83.txt
학점포기 신청은 온라인으로 가능한가요?	83.txt
학점포기와 관련된 문의는 어디로 해야 하나요?	83.txt
학점포기 신청 기간은 언제인가요?	83.txt
학점포기 신청 후 결과는 언제 알 수 있나요?	83.txt
학점포기 제도 변경 사항이 있나요?	83.txt
학점포기 후 재수강 시 불이익이 있나요?	83.txt
학점포기 제도는 누구에게 적용되나요?	83.txt
학점포기 신청 후 변경이 가능한가요?	83.txt
학점포기 과목은 이력에서 완전히 사라지나요?	83.txt
학점포기 신청 시 유의해야 할 점은 무엇인가요?	83.txt
학점포기 제도와 관련하여 자주 묻는 질문은 무엇인가요?	83.txt
학점포기 후 재수강하면 성적은 어떻게 처리되나요?	83.txt
학점포기 신청 시 어떤 절차를 따라야 하나요?	83.txt
학점포기 신청 후 변경할 수 있나요?	83.txt
학점포기 신청 시 학업 성적에 미치는 영향은?	83.txt
학점포기 신청 전에 고려해야 할 사항은 무엇인가요?	83.txt
스마트출석관리시스템 어떻게 사용해?	84.txt
출석 체크는 어떤 방식으로 할 수 있어?	84.txt
모바일에서 스마트출석관리시스템 다운로드는 어디서 해?	84.txt
PC로 출석 확인하려면 어디로 들어가야 해?	84.txt
비콘을 사용한 출석 방법 좀 알려줘.	84.txt
출결 단말기로 출석하는 방법은 뭐야?	84.txt
인증번호로 출석하려면 어떻게 해야 해?	84.txt
스마트수업부를 통한 출석 방법이 궁금해.	84.txt
출결 상태는 어디서 확인할 수 있어?	84.txt
출석 상태가 출석으로 체크되는 조건이 뭐야?	84.txt
지각 상태는 언제 체크되는 거야?	84.txt
결석 상태는 어떻게 결정되는 거야?	84.txt
미인증 상태는 어떤 경우에 해당해?	84.txt
스마트출석관리시스템 앱은 어디서 다운로드하지?	84.txt
강의실에 설치된 블루투스 장치는 어떤 역할을 해?	84.txt
출석 체크할 때 비콘 신호는 어떻게 확인해?	84.txt
KINGO-M QR코드를 사용한 출석은 어떻게 해?	84.txt
교수가 출석 인증번호 생성하는 방법은 뭐야?	84.txt
학생은 출석 인증번호를 어떻게 입력해?	84.txt
교수가 출석 상태를 설정하는 방법은?	84.txt
스마트출석관리시스템 웹사이트 주소가 뭐야?	84.txt
스마트출석관리시스템 로그인 정보는 어디서 얻어?	84.txt
지각 체크는 수업 시작 후에도 가능한가?	84.txt
출결 상태가 자동으로 업데이트되나?	84.txt
출석 체크 안 하면 어떤 상태로 기록돼?	84.txt
출결 단말기는 강의실마다 있는 거야?	84.txt
스마트출석관리시스템에 접속하려면 어떤 정보가 필요해?	84.txt
인증번호 유효시간은 어떻게 설정해?	84.txt
출석 체크 시 수업 시작 전과 후 차이가 있나?	84.txt
출석 기록을 수정할 수 있는 방법이 있나?	84.txt
블루투스 장치를 이용한 출석은 어떤 원리야?	84.txt
스마트출석관리시스템 앱에서 출결 상태는 어디서 봐?	84.txt
출석 체크할 때 블루투스가 꼭 켜져 있어야 해?	84.txt
인증번호 출석 시 유효시간은 얼마나 줘야 해?	84.txt
수업 중간에 출석 체크해도 출석으로 인정돼?	84.txt
스마트출석관리시스템 웹에 어떻게 로그인해?	84.txt
출결 상태가 잘못 기록됐을 때 어떻게 해야 해?	84.txt
교수가 학생 출결 상태를 직접 수정할 수 있어?	84.txt
출석 체크 안 한 학생은 어떻게 처리돼?	84.txt
강의실 출석 장치는 어떻게 생겼어?	84.txt
수업 시작 전 출석 체크가 가능한 시간은?	84.txt
결석 처리는 누가 어떻게 해?	84.txt
출결 단말기 사용 시 NFC 기능이 꼭 필요해?	84.txt
스마트출석관리시스템에서 지각 기준은 뭐야?	84.txt
스마트출석관리시스템 앱에서 인증번호 입력은 어디서 해?	84.txt
스마트출석관리시스템 웹에서 수업현황은 어떻게 조회해?	84.txt
출석 체크를 여러 번 해도 문제없어?	84.txt
출석인정 신청은 어떻게 해?	85.txt  
출결변경신청이 필요한 상황에는 어떻게 해야 해?	85.txt  
스마트출결관리시스템에서 출석 인정 신청하는 방법은?	85.txt  
출석 인정 신청할 때 증빙자료는 어떻게 준비해야 해?	85.txt  
i-Campus 수업은 어떻게 신청할 수 있어?	85.txt  
온라인 강의를 수강신청할 때 주의할 점이 뭐야?	85.txt  
i-Campus에 접속하려면 어떤 브라우저를 사용하는 게 좋아?	85.txt  
온라인 강의 출석 인정 기준은 어떻게 돼?	85.txt  
강의 영상은 어디서 볼 수 있어?	85.txt  
온라인 수업 평가 방식은 어떻게 돼?	85.txt  
i-Campus 플랫폼은 어떻게 접속해?	85.txt  
모바일로 i-Campus에 접속하려면 어떻게 해야 해?	85.txt  
i-Campus의 ID와 비밀번호는 어디서 확인해?	85.txt  
온라인 시험 일정은 어디서 확인할 수 있어?	85.txt  
온라인 강의 수강신청은 어디서 해?	85.txt  
온라인 강의 콘텐츠는 외부에 공유해도 돼?	85.txt  
온라인 수업은 어떤 방식으로 진행돼?	85.txt  
출석 인정 신청이 승인되려면 어떤 절차가 필요해?	85.txt  
i-Campus에 강의가 올라오는 주기는 어떻게 돼?	85.txt  
온라인 수업 중간고사나 기말고사는 어떻게 진행돼?	85.txt  
온라인 수업 수강신청 후 i-Campus에서 강의를 언제 확인할 수 있어?	85.txt  
온라인 강의의 출석 인정 기준은 정확히 뭐야?	85.txt  
스마트출결관리시스템에 접속하려면 어떻게 해야 해?	85.txt  
출석 인정 사유는 어떤 것들이 있어?	85.txt  
온라인 수업이랑 오프라인 수업이랑 수강신청 방법이 달라?	85.txt  
강의 콘텐츠를 밖으로 유출하면 어떤 문제가 생겨?	85.txt  
i-Campus에서 모바일로 강의 듣는 방법 좀 알려줘.	85.txt  
수강신청한 온라인 강의는 언제부터 들을 수 있어?	85.txt  
i-Campus 수업에 필요한 앱은 어디서 다운로드해?	85.txt  
온라인 강의 수강 시 유의사항이 뭐야?	85.txt  
i-Campus에 문제가 생겼을 때 누구에게 문의해야 해?	85.txt  
수강신청 사이트 주소가 뭐였지?	85.txt  
온라인 수업의 성적 평가 기준은 어떻게 돼?	85.txt  
모바일로 i-Campus에 접속할 수 있는 앱 이름 뭐야?	85.txt  
온라인 시험은 무슨 방식으로 진행돼?	85.txt  
온라인 강의 출석체크는 어떻게 해?	85.txt  
온라인 강의 수강신청은 언제 해야 해?	85.txt  
출석 인정 신청에 필요한 증빙자료는 언제 준비해야 해?	85.txt  
온라인 강의는 무슨 요일에 열려?	85.txt  
i-Campus에 강의 영상이 언제 올라오는지 알 수 있어?	85.txt  
온라인 강의에서 출석 인정받으려면 몇 퍼센트 들어야 해?	85.txt  
온라인 강의에 필요한 장비나 소프트웨어가 있어?	85.txt  
온라인 시험은 언제 치르게 돼?	85.txt  
교강사에게 출결 관련 문의는 어떻게 해?	85.txt  
온라인 수업 출석 인정 기준을 충족하지 못하면 어떻게 해?	85.txt  
출석인정 요청을 교강사가 거절할 수도 있어?	85.txt  
i-Campus 수업의 출석 기준이 궁금해.	85.txt  
온라인 수업에서 인터넷 연결이 중요한 이유는 뭐야?	85.txt  
온라인 수업을 위한 최적의 인터넷 환경은?	85.txt
도전학기는 언제 시작되나요?	86.txt
도전학기에서 제공되는 비교과 프로그램은 어떤 것들이 있나요?	86.txt
도전학기에 참여하면 어떤 혜택이 있나요?	86.txt
도전학기 과목을 이수하면 추가 학점을 받을 수 있나요?	86.txt
도전학기에서 AI 관련 과목을 들을 수 있나요?	86.txt
여름방학 동안 도전학기 수업을 들으면 학점 인정이 되나요?	86.txt
도전학기에서 기업가정신 과목을 들을 수 있나요?	86.txt
도전학기 혁신융합수업은 어떤 방식으로 진행되나요?	86.txt
도전학기 프로그램에 참여하려면 어떻게 신청해야 하나요?	86.txt
도전학기 과목을 미리 수강하면 다음 학기에 학점이 자동으로 인정되나요?	86.txt
도전학기 동안 인턴십 기회가 많이 제공되나요?	86.txt
도전학기에서 4차 산업혁명 관련 과목을 들을 수 있나요?	86.txt
도전학기 혁신융합수업의 구체적인 과목 목록은 어디서 확인할 수 있나요?	86.txt
도전학기 프로그램은 모든 학생이 참여할 수 있나요?	86.txt
도전학기에서 제공하는 현장실습 프로그램은 어떤 게 있나요?	86.txt
도전학기를 통해 얻은 학점은 졸업 학점에 포함되나요?	86.txt
도전학기 수업을 듣기 위해 필요한 조건이 있나요?	86.txt
도전학기 프로그램에 참여하면 정규학기 학점과 별도로 추가 학점을 받을 수 있나요?	86.txt
도전학기 과목은 어떻게 구성되어 있나요?	86.txt
도전학기에서 제공되는 창의융합 과목의 예시는 무엇인가요?	86.txt
도전학기에서 학생성공 관련 과목을 수강할 수 있나요?	86.txt
도전학기 수업은 어디서 진행되나요?	86.txt
도전학기 참여 시 추가로 수강신청 가능한 학점이 얼마인가요?	86.txt
도전학기 프로그램에 대한 자세한 정보는 어디서 얻을 수 있나요?	86.txt
도전학기에서 수강할 수 있는 AI 과목의 수준은 어느 정도인가요?	86.txt
도전학기 혁신융합수업을 통해 어떤 경험을 할 수 있나요?	86.txt
도전학기에 참여하는 학생들은 어떤 혜택을 받을 수 있나요?	86.txt
도전학기 과목을 이수하면 다음 학기에 어떻게 학점이 추가되나요?	86.txt
도전학기 수업은 주로 어떤 방식으로 진행되나요?	86.txt
도전학기에서 제공하는 프로그램에 모두 참여할 수 있나요?	86.txt
도전학기 프로그램은 어떤 학부생들이 주로 참여하나요?	86.txt
도전학기 과목은 정규학기 과목과 어떤 차이가 있나요?	86.txt
도전학기에서 들을 수 있는 과목의 범위는 어떻게 되나요?	86.txt
도전학기 프로그램에 참여하려면 별도의 신청 절차가 있나요?	86.txt
도전학기 수업의 학점은 어떻게 부여되나요?	86.txt
도전학기에서 창의융합 과목의 수강 방법은 어떻게 되나요?	86.txt
도전학기에 제공되는 인턴십 프로그램은 어떤 분야인가요?	86.txt
도전학기 수업은 기존 학기 수업과 어떻게 다른가요?	86.txt
도전학기에서 제공하는 비교과 프로그램에 참여하면 어떤 경험을 할 수 있나요?	86.txt
여름방학에 도전학기 과목을 수강하면 어떤 점이 좋나요?	86.txt
도전학기 혁신융합수업의 신청 방법은 무엇인가요?	86.txt
도전학기에서 수강한 과목의 학점은 어떻게 관리되나요?	86.txt
도전학기 프로그램에 참여하는 데 필요한 자격 요건이 있나요?	86.txt
도전학기 수업은 어떤 교수님들이 맡아서 진행하시나요?	86.txt
도전학기에서 제공하는 프로그램은 학생들에게 어떤 도움이 되나요?	86.txt
도전학기 수업을 듣기 위해 필요한 사전 준비가 있나요?	86.txt
도전학기 과목을 수강하면 학점 외에 어떤 추가 혜택이 있나요?	86.txt
도전학기 프로그램의 세부 일정은 어떻게 구성되나요?	86.txt
도전학기 수업의 평가 방식은 어떻게 되나요?	86.txt
도전학기 동안 어떤 창의융합 프로젝트를 수행할 수 있나요?	86.txt
혁신융합수업에서 도전학기 전공학위를 취득하면 어떤 혜택이 있어?	87.txt  
도전학기에서 받은 학점을 다음 학기에 추가로 수강신청할 수 있나요?	87.txt  
도전학기 혁신융합수업의 성적평가는 어떻게 이루어지나요?	87.txt  
3학년 이상만 도전학기 혁신융합수업을 수강할 수 있나요?	87.txt  
도전학기 수업에서 취득한 학점은 졸업학점에 어떻게 반영되나요?	87.txt  
도전학기 수업이 전공으로 인정되나요?	87.txt  
제3전 인증제와 관련된 과목이 무엇인가요?	87.txt  
도전학기 혁신융합수업 수강료는 얼마인가요?	87.txt  
성적증명서에 도전학기가 어떻게 표기되나요?	87.txt  
도전학기 비교과 프로그램은 언제 개설되나요?	87.txt  
도전학기 비교과 프로그램에서 어떤 혜택을 받을 수 있나요?	87.txt  
제3전 인증제와 연계된 비교과 프로그램은 무엇인가요?	87.txt  
도전학기 비교과 프로그램 수강료는 얼마인가요?	87.txt  
여름방학 동안 어떤 인턴십 프로그램이 제공되나요?	87.txt  
국제교류 프로그램에 참여하면 어떤 경험을 할 수 있나요?	87.txt  
인턴십 프로그램에서 학점으로 인정받을 수 있나요?	87.txt  
도전학기에서 해외 대학을 방문할 수 있는 기회가 있나요?	87.txt  
도전학기에 참여하면 글로벌 역량을 어떻게 강화할 수 있나요?	87.txt  
도전학기 수업은 정규학기에 등록해야 하나요?	87.txt  
도전학기 프로그램은 누구를 위한 것인가요?	87.txt  
도전학기 수업에서의 P/NP 평가 기준이 뭐야?	87.txt  
제3전 인증제를 통해 어떤 혜택을 받을 수 있나요?	87.txt  
도전학기 수업을 수강하기 위해 어떤 조건이 필요한가요?	87.txt  
도전학기 혁신융합수업의 최대 수강 가능 학점은 몇 학점인가요?	87.txt  
도전학기 비교과 프로그램의 실비요청은 언제 가능한가요?	87.txt  
도전학기 인턴십 프로그램에 참여하려면 어떻게 해야 하나요?	87.txt  
도전학기에서 자유선택으로 인정되는 과목은 어떤 것이 있나요?	87.txt  
도전학기 수업을 통해 어떤 자기계발을 할 수 있나요?	87.txt  
혁신융합수업을 통해 전공학위를 받을 수 있나요?	87.txt  
도전학기에서 학점 초과자는 수강신청이 불가능한가요?	87.txt  
도전학기 프로그램의 목적은 무엇인가요?	87.txt  
도전학기 비교과 프로그램은 몇 학점까지 이수할 수 있나요?	87.txt  
도전학기 수업을 통해 취업 준비를 어떻게 할 수 있을까요?	87.txt  
도전학기 수업의 절대평가 방식은 어떻게 적용되나요?	87.txt  
도전학기 수업을 수강하면 별도로 성적표에 표기되나요?	87.txt  
도전학기 혁신융합수업은 어떤 과목들이 개설되나요?	87.txt  
도전학기 비교과 프로그램의 구체적인 내용은 무엇인가요?	87.txt  
여름방학에 개설되는 프로그램이 도전학기인가요?	87.txt  
도전학기에서 제3전 인증을 쉽게 취득하려면 어떻게 해야 하나요?	87.txt  
도전학기 비교과 프로그램은 왜 무료인가요?	87.txt  
도전학기 프로그램을 통해 어떤 분야에서 경험을 쌓을 수 있나요?	87.txt  
도전학기 인턴십 프로그램의 신청 방법은 어떻게 되나요?	87.txt  
도전학기에서 국제교류 프로그램의 참여 조건은 무엇인가요?	87.txt  
도전학기 수업이 전공학점으로도 인정되나요?	87.txt  
도전학기 수업의 수강신청 절차는 어떻게 되나요?	87.txt  
도전학기 프로그램에서 학생들이 얻을 수 있는 가장 큰 이점은 무엇인가요?	87.txt  
도전학기 수업의 성적평가 방식이 다른 학기와 어떻게 다른가요?	87.txt  
도전학기 프로그램에 참여하면 전공 이외의 어떤 분야를 경험할 수 있나요?	87.txt  
도전학기 프로그램에서 혁신융합수업의 의미는 무엇인가요?	87.txt
현장실습 신청은 어디서 할 수 있어?	88.txt
문제해결과정에 참여하려면 어떤 절차를 따라야 해?	88.txt
글로벌기업 실습과정에 참여하려면 어떤 조건이 필요해?	88.txt
지역문제 해결과정은 어떤 방식으로 진행돼?	88.txt
기업문제 해결과정은 실제로 어떤 경험을 제공해?	88.txt
실습기관 매칭은 언제 완료돼?	88.txt
실습생 신청서는 어디서 작성해야 해?	88.txt
주차보고서는 어떻게 작성해?	88.txt
종합보고서는 언제 제출해야 해?	88.txt
현장실습 사전교육은 어디서 받을 수 있어?	88.txt
인턴십 프로그램에 참여하면 어떤 이점이 있어?	88.txt
기업현장 실습과정에서 배울 수 있는 것은 뭐야?	88.txt
글로벌 역량을 기르려면 어떤 프로그램이 적합해?	88.txt
실습 후 학점 인정은 어떻게 받아?	88.txt
실습 전 3자 협약 체결은 어디서 하는 거야?	88.txt
기업에서 요구하는 직무역량을 어떻게 경험해?	88.txt
Google에서 실습하려면 어떻게 해야 돼?	88.txt
산업현장 문제해결 능력은 어떻게 키울 수 있어?	88.txt
실습기관에서 실습생을 어떻게 선발해?	88.txt
현장실습 교육의 목적은 뭐야?	88.txt
문제해결프로젝트에 참여하면 어떤 경험을 할 수 있어?	88.txt
실습기관에 접속은 어떻게 해?	88.txt
지역문제 해결과정은 지역사회와 어떤 협력을 해?	88.txt
현장실습에 참여하면 어떤 능력을 기를 수 있을까?	88.txt
실습기관에서 실습기간은 얼마나 돼?	88.txt
기업현장 실습과정이 제공하는 기회는 뭐야?	88.txt
실습생 신청 센터는 어디에 있어?	88.txt
중소기업 문제해결과정은 어떤 식으로 진행돼?	88.txt
실습 내용 기록은 어떻게 해야 해?	88.txt
실습 종료 후 절차는 어떻게 돼?	88.txt
글로벌 캠퍼스 실습은 어떤 환경에서 진행돼?	88.txt
실습생 선발 기준은 뭐야?	88.txt
기업 담당자 평가표는 언제 작성해?	88.txt
기업 매칭은 어떻게 이루어져?	88.txt
종합보고서는 어떤 내용이 포함돼야 해?	88.txt
실습 전 준비할 것들은 뭐야?	88.txt
주차보고서를 작성할 때 주의할 점은 뭐야?	88.txt
글로벌기업 실습과정의 목표는 뭐야?	88.txt
실습 전 포털사이트는 어디야?	88.txt
실습생 신청서 제출 후에는 어떤 단계가 있어?	88.txt
사전교육 이수는 언제 해야 해?	88.txt
산학협력 프로그램은 어떤 장점이 있어?	88.txt
기업문제 해결과정은 어떤 팀 구성으로 진행돼?	88.txt
글로벌 역량을 기르기 위해 필요한 것은 뭐야?	88.txt
실습 후 최종 보고서는 어떻게 작성해?	88.txt
현장실습에서 주의할 점은 뭐야?	88.txt
실습 후 학점 인정 절차는 어떻게 돼?	88.txt
글로벌기업 실습과정의 참여 조건은 뭐야?	88.txt
연구체험 프로그램에 참여하려면 어떻게 해야 해?	89.txt  
국제하계학기에 참가하려면 어떤 절차가 필요해?	89.txt  
학부생 연구체험 프로그램은 언제 시작해?	89.txt  
해외 단기계절 프로그램에 참가하면 학점은 어떻게 인정받아?	89.txt  
도전학기 국제교류프로그램은 언제 신청할 수 있어?	89.txt  
연구체험 프로그램은 누가 참여할 수 있어?	89.txt  
ISS 프로그램의 수강료는 얼마야?	89.txt  
해외 단기계절 프로그램을 통해 어느 나라로 갈 수 있어?	89.txt  
국제하계학기에서는 어떤 과목을 수강할 수 있어?	89.txt  
학부생 연구체험을 통해 어떤 연구자와 함께 할 수 있어?	89.txt  
연구체험 프로그램에 참여하면 어떤 혜택이 있어?	89.txt  
ISS는 어느 해에 시작했어?	89.txt  
해외 단기계절 프로그램은 어떤 대학과 함께 진행해?	89.txt  
연구체험 프로그램의 주제는 어떻게 정해져?	89.txt  
국제하계학기에서 글로벌역량을 키우려면 어떻게 해야 해?	89.txt  
연구체험 프로그램은 언제까지 신청해야 해?	89.txt  
도전학기 국제교류프로그램에 대한 자세한 정보를 어디서 찾을 수 있어?	89.txt  
ISS 프로그램의 교수진은 어떤 분들이야?	89.txt  
연구체험 프로그램은 어느 학기에 진행돼?	89.txt  
해외 단기계절 프로그램에 참가하면 문화체험도 할 수 있어?	89.txt  
학부생 연구체험에 지원하려면 어떤 조건이 필요해?	89.txt  
ISS 프로그램의 수업은 어떤 언어로 진행돼?	89.txt  
연구체험 프로그램을 통해 얻을 수 있는 경험은 뭐야?	89.txt  
해외 단기계절 프로그램에 참가할 때 필요한 서류는 뭐야?	89.txt  
도전학기 국제교류프로그램은 몇 학점 인정돼?	89.txt  
연구체험 프로그램은 교내에서만 진행돼?	89.txt  
국제하계학기에 참여하면 기숙사는 어떻게 돼?	89.txt  
학부생 연구체험에 참여하면 연구 노하우를 어떻게 배울 수 있어?	89.txt  
ISS 프로그램의 수업 내용은 어떻게 확인해?	89.txt  
해외 단기계절 프로그램은 몇 주 동안 진행돼?	89.txt  
연구체험 프로그램에 참여하면 연구 리더십을 어떻게 키울 수 있어?	89.txt  
도전학기 국제교류프로그램의 신청 마감일은 언제야?	89.txt  
ISS에 참가하면 다른 나라 학생들과 어떻게 교류해?	89.txt  
학부생 연구체험은 연구 수행 과정을 어떻게 경험해?	89.txt  
해외 단기계절 프로그램에 참가할 때 여행은 어떻게 계획해?	89.txt  
연구체험 프로그램의 목표는 뭐야?	89.txt  
해외 단기계절 프로그램의 수업은 주로 어떤 내용이야?	89.txt  
ISS 프로그램에서 토론은 어떻게 진행돼?	89.txt  
연구체험 프로그램의 인증 분야는 뭐야?	89.txt  
해외 단기계절 프로그램에 참가하면 어떤 문화적 경험을 할 수 있어?	89.txt  
도전학기 국제교류프로그램에 대해 더 알고 싶어. 어디서 정보를 얻을 수 있어?	89.txt  
ISS 프로그램에 대한 자세한 정보를 어디서 찾을 수 있어?	89.txt  
연구체험 프로그램은 몇 명의 학생이 참여할 수 있어?	89.txt  
국제하계학기의 등록 절차는 어떻게 돼?	89.txt  
해외 단기계절 프로그램은 언제 시작해?	89.txt  
연구체험 프로그램에 참여한 학생의 후기를 어디서 볼 수 있어?	89.txt  
ISS 프로그램의 강좌는 어떻게 구성돼?	89.txt  
해외 단기계절 프로그램의 신청 방법은 어떻게 돼?	89.txt  
국제하계학기에서 수강할 수 있는 과목 목록은 어디서 확인해?	89.txt
계절수업은 여름방학에만 열리나요?	90.txt
겨울방학 동안에도 계절수업을 들을 수 있어?	90.txt
계절수업에서 최대 몇 학점까지 들을 수 있어?	90.txt
계절수업에서 들을 수 있는 과목 종류는 뭐야?	90.txt
대학원생도 계절수업 들을 수 있어?	90.txt
계절수업 과목은 매년 같아?	90.txt
계절수업에서 필수 과목도 들어야 해?	90.txt
휴학생도 계절수업 들을 수 있어?	90.txt
휴학생이 계절수업으로 학점 채워서 졸업할 수 있어?	90.txt
8월에 졸업하려면 언제 계절수업 들어야 해?	90.txt
계절수업은 몇 학점까지 수강 가능해?	90.txt
겨울 계절수업도 학점 제한 있어?	90.txt
학년도당 계절수업으로 몇 학점 들을 수 있어?	90.txt
계절수업은 몇 학점까지 들을 수 있어?	90.txt
단기 집중교육에 적합한 과목은 뭐야?	90.txt
계절수업으로 졸업 요건 채울 수 있어?	90.txt
계절수업 들으면 정규학기 수업 안 들어도 돼?	90.txt
계절수업으로 졸업학점 채우려면 어떻게 해야 해?	90.txt
계절수업 과목은 언제 결정돼?	90.txt
계절수업에 ISS/WISE 포함돼?	90.txt
계절수업에 성공교양만 들어?	90.txt
학사모드로 계절수업 들으면 뭐가 좋아?	90.txt
계절수업으로 졸업하려면 언제 신청해야 해?	90.txt
겨울 계절수업은 언제 열려?	90.txt
계절수업 들을 때 주의할 점 있어?	90.txt
성공교양이 뭐야?	90.txt
졸업 직전 학기에 계절수업 듣는 게 가능해?	90.txt
계절수업은 어떻게 신청해?	90.txt
계절수업에서 중대형 강의도 들어?	90.txt
정규학기랑 계절수업 학점 차이가 뭐야?	90.txt
계절수업으로 취득할 수 있는 총 학점은?	90.txt
휴학 중 계절수업 들으면 졸업 가능해?	90.txt
계절수업 신청은 언제 해?	90.txt
계절수업으로 몇 학점까지 졸업 학점으로 인정돼?	90.txt
2월에 졸업하려면 겨울 계절수업 꼭 들어야 해?	90.txt
계절수업 학점 제한은 어떻게 돼?	90.txt
성공교양만 계절수업에서 들을 수 있어?	90.txt
