1학기 개강일이 언제야?	1학기 개강일은 3월 4일 화요일이야.	8.txt
B0 이상 받은 과목은 재수강이 불가능해?	B0 이상 등급으로 취득한 과목은 다시 수강신청 할 경우, '재수강 불가' 안내창이 표시되며 재수강 신청할 수 없습니다.	78.txt
재수강한 과목의 성적은 어떻게 처리돼?	재수강한 과목의 최종 성적은 재수강한 성적으로 기록되며, 최고 B+ 까지만 부여됩니다.	78.txt
재수강 성적은 최고 몇 점까지 받을 수 있어?	재수강에 따른 취득 성적은 정규학점, 교양학점 모두 최고 B+ 까지만 부여됩니다.	78.txt
재수강 후 F를 받으면 성적표에 어떻게 나와?	재수강 후 F 등급을 받은 경우, 성적증명서에 기존 성적과 F 성적이 모두 표기됩니다.	78.txt
최초 수강 후 4학기 지나도 재수강 가능한가?	2019학년도 1학기부터 "최초 수강 후 4학기 이내" 기간 제한이 없어졌습니다. 졸업 및 수료를 하지 않은 학생이라면, 2019학년도 1학기 전에 수강했던 과목이라도 학기 제한 없이 재수강 가능합니다.	79.txt
삼수강 이상도 되는 거야?	2019학년도 1학기부터 "재수강 횟수 제한"을 하지 않습니다. 졸업 및 수료를 하지 않은 학생이라면, 2019학년도 1학기 전에 수강했던 과목이라도 횟수 제한 없이 재수강 가능합니다.	79.txt
재수강 금지된 과목도 있어?	학사내규상으로 학사과정 교과목과 학석공통과목에 한하여 재수강을 할 수 있습니다. 교육과정의 변경으로 인하여 교과목의 학수번호가 변경되었다면 재수강교과목으로 학과에서 지정하지 않은 한 교과목이 같더라도 재수강이 불가능합니다.	79.txt
계절수업 때 재수강할 때 주의할 점은?	재수강은 가능합니다. 다만, 계절수업은 방학기간 중 단기집중교육에 적합한 교양기초 교과목을 원칙으로 합니다. 따라서, 계절수업을 통해 재수강이 필요한 경우 또는 폐지되어 계절수업을 받을 수 없으니 유의하여 수강신청을 해야 합니다.	79.txt
재수강 과목 성적이 원래 성적보다 낮으면 어떻게 처리돼?	재수강 과목의 최종 성적을 취소처리하는 것은 대학의 학칙이나 학사 내규에 위배될 수 있습니다. 따라서 재수강한 성적만을 최종 성적표에 반영합니다.	79.txt
재수강할 때 F 받으면 성적 어떻게 돼?	재수강 후 F등급을 받은 경우, 성적증명서에 기존 성적과 F 성적이 모두 표기되며, 해당 과목에 대해 재수강 가능 기간 및 횟수를 제한하지 않아 수강수 이상도 가능합니다.	80.txt
재수강해서 시험 1등 했는데 성적 B°만 나올 수 있어?	최초 수강 시 수학자의 의도와는 관계없이 학업 의욕을 감퇴시키고, 편법학위 취득 등의 문제가 발생하므로 재수강보다는 수학 시에 해당 강의의 정진하도록 하라고 하는 것입니다.	80.txt
재수강하면 A받을 수 있는 조건이 뭐야?	최초 수강 시 C° 이하 성적을 취득한 이후, 학수번호가 동일한 과목에 있어 원 수료 전에 개선된 경우에 한해 학기 2과목 이내에서 재수강할 수 있습니다. 단, 학수번호가 다른 교과목의 동일한 경우는 제외됩니다.	80.txt
이번 학기에 들은 과목 다음 학기에 바로 재수강 가능해?	최초 수강 후 바로 다음 학기에 재수강하는 것은 가능합니다. 다만, 최초 수강 후 백점수에 재수강에 의한 성적이 반영되는 것은 아닙니다. 예를 들어, 1학기 수강 과목을 2학기에 재수강하는 것은 가능하지만, 1학기 이후 계절학기에 재수강하는 것은 불가능합니다.	80.txt
재수강 성적 GLS에 올라오면 언제 성적증명서에 반영돼?	성적증명서에는 성적처리 후 2~3주일 후에 반영됩니다.	80.txt
학점포기는 누구에게 해당되나요?	2018학번 이전 신입생에게만 해당됩니다.	81.txt
학점포기 신청은 언제 할 수 있어?	1학기는 3월 13일부터 3월 15일까지, 2학기는 9월 10일부터 9월 12일까지 신청할 수 있습니다.	81.txt
학점포기 후 성적증명서에 어떻게 표기돼?	학점포기한 과목은 성적증명서에 표기되지 않습니다.	81.txt
학점포기한 과목 재수강 가능한가?	학점포기한 과목은 재수강이 불가능합니다.	81.txt
2005학년도 이후 과목은 몇 과목까지 포기 가능해?	2005학년도 이후에 취득한 과목은 총 2과목만 포기 가능합니다.	81.txt
2019학번부터는 학점포기가 진짜 불가능한 거야?	2019학번 신입생부터는 학점포기가 불가능합니다. 재수강 제도가 폭넓게 활용 가능하므로 학점포기제가 폐지되었습니다.	82.txt	
2004년 이전 과목은 매 학기 두 개씩 포기할 수 있는 거야?	매 학기 2과목 이내 범위에서 2004년 이전 취득 성적은 포기할 수 있습니다.	82.txt	
7학기 이후에는 2005년 이후 성적도 포기할 수 있나?	7학기 이후에는 2005년 이후 취득 성적을 포함하여 2과목 범위 내에서 학점포기 신청 가능합니다.	82.txt	
2005년 이후 취득한 성적은 얼마나 포기할 수 있어?	2005년 이후 취득 성적 포기는 7학기 중 2학기까지만 신청할 수 있습니다.	82.txt	
재수강 가능한 학기나 횟수에 제한이 없는 게 맞아?	2019학번부터는 재수강 가능한 학기 및 횟수 제한이 해제되어 폭넓게 활용 가능합니다.	82.txt
학점포기는 9학기 이후에도 가능한가요?	9학기 이후에도 학점포기가 가능합니다. 학점포기의 시기를 7학기 이후로 제시한 것은 4학년 2학기부터 제도를 활용할 수 있도록 하기 위한 것입니다.	83.txt
학점포기 신청 시 불이익이 있나요?	학점포기 신청으로 취업, 진학, 장학금, (부)수전공 등 대내외 경쟁에서 불이익이 없도록 변경되었습니다.	83.txt
학점포기한 과목은 성적증명서에 어떻게 표시되나요?	실제로 학점포기 과목은 성적증명서에 표기되지 않고, 평점 평균 산정에서도 제외됩니다.	83.txt
학점포기를 하면 평점 평균에 반영되지 않나요?	학점포기 과목은 평점 평균 산정에서 제외됩니다.	83.txt
학점포기 후 다시 수강하면 어떻게 처리되나요?	학점포기 후 수강 시 최초 수강으로 인정됩니다.	83.txt
스마트출석관리시스템 어떻게 사용해?	스마트출석관리시스템은 모바일과 PC에서 사용할 수 있습니다. 모바일에서는 구글 플레이스토어나 애플 앱스토어에서 "성균관대학교 전자출결"을 검색하여 다운로드하고, 킹고포털 ID와 비밀번호로 로그인하면 됩니다. PC에서는 https://attend.skku.edu에 접속하여 킹고포털 ID와 비밀번호로 로그인하면 됩니다.	84.txt
출석 체크는 어떤 방식으로 할 수 있어?	출석 체크는 비콘을 통한 출석, 출결 단말기 태깅, 인증번호 입력, 그리고 스마트수업부를 통한 출석 방법이 있습니다.	84.txt
모바일에서 스마트출석관리시스템 다운로드는 어디서 해?	모바일에서는 구글 플레이스토어나 애플 앱스토어에서 "성균관대학교 전자출결"을 검색하여 다운로드할 수 있습니다.	84.txt
PC로 출석 확인하려면 어디로 들어가야 해?	PC로 출석 확인을 하려면 https://attend.skku.edu에 접속하여 로그인을 해야 합니다.	84.txt
비콘을 사용한 출석 방법 좀 알려줘.	비콘을 사용한 출석 방법은 학생이 스마트출석관리시스템 앱에 접속하여 비콘 신호를 체크한 후 "출석하기"를 클릭하는 것입니다.	84.txt
출석인정 신청은 어떻게 해?	출석인정 신청은 스마트출결관리시스템 WEB/APP에 접속하여 출결변경신청을 등록한 후, 출결정보 및 변경사유를 입력하고 증빙자료를 첨부하여 완료합니다.	85.txt	
i-Campus 수업은 어떻게 신청할 수 있어?	i-Campus 수업은 일반 과목과 동일하게 수강신청사이트(https://sugang.skku.edu)를 통해 신청할 수 있습니다.	85.txt	
온라인 강의를 수강신청할 때 주의할 점이 뭐야?	온라인 강의는 학기당 수강가능학점 내에서만 수강신청 가능하며, 수강신청한 온라인강좌는 분리된 1일 후 i-Campus에서 확인 가능합니다.	85.txt	
i-Campus에 접속하려면 어떤 브라우저를 사용하는 게 좋아?	i-Campus에 접속할 때는 PC에서는 Chrome 브라우저를 사용하는 것이 권장됩니다.	85.txt	
온라인 강의 출석 인정 기준은 어떻게 돼?	i-Campus에 탑재된 주차별 강의 영상은 업로드 일정 기준 1주일 내에 95% 이상 수강해야 출석으로 인정됩니다.	85.txt
도전학기는 언제 시작되나요?	도전학기는 여름방학에 시작됩니다.	86.txt	
도전학기에서 제공되는 비교과 프로그램은 어떤 것들이 있나요?	도전학기에서는 정규수업에 미처 경험해보지 못한 다양한 비교과 프로그램이 제공됩니다.	86.txt	
도전학기에 참여하면 어떤 혜택이 있나요?	도전학기에 참여하면 믿을 수 있는 다양한 인턴십, 현장실습 프로그램 참여 기회가 많아지며, Credit Plus+ 제도로 다음 학기 추가 3학점의 수강신청 기회가 주어집니다.	86.txt	
도전학기 과목을 이수하면 추가 학점을 받을 수 있나요?	도전학기 과목을 이수하면 Credit Plus+ 제도로 다음 학기 추가 3학점의 수강신청 기회가 주어집니다.	86.txt	
도전학기에서 AI 관련 과목을 들을 수 있나요?	도전학기에서는 AI 관련 과목을 포함한 다양한 창의융합적 과목을 들을 수 있습니다.	86.txt
혁신융합수업에서 도전학기 전공학위를 취득하면 어떤 혜택이 있어?	혁신융합수업에서 도전학기 전공학위를 취득한 경우, 최대 3학점까지 다음 정규학기에 추가 수강신청이 가능합니다.	87.txt
도전학기에서 받은 학점을 다음 학기에 추가로 수강신청할 수 있나요?	네, 도전학기에서 받은 학점은 최대 3학점까지 다음 정규학기에 추가로 수강신청할 수 있습니다.	87.txt
도전학기 혁신융합수업의 성적평가는 어떻게 이루어지나요?	도전학기 혁신융합수업의 성적평가는 절대평가(P/NP)로 진행됩니다.	87.txt
3학년 이상만 도전학기 혁신융합수업을 수강할 수 있나요?	네, 도전학기 혁신융합수업은 학부생 3학년 이상 및 대학원생이 수강할 수 있습니다.	87.txt
도전학기 수업에서 취득한 학점은 졸업학점에 어떻게 반영되나요?	도전학기 수업에서 취득한 학점은 졸업학점에서 줄어들어 학업집중, 취업준비, 자기계발 등에 유익하게 사용할 수 있습니다.	87.txt
현장실습 신청은 어디서 할 수 있어?	현장실습 신청은 포털사이트(https://tollgate.skku.edu)에서 모집공고문을 참조하여 실습기관을 확인 후 지원할 수 있습니다.	88.txt	
문제해결과정에 참여하려면 어떤 절차를 따라야 해?	문제해결과정에 참여하기 위해서는 포털사이트에서 실습기관을 확인하고 지원한 후, 실습기관에서의 실습생 신청 센터 안내에 따라 실습생 신청서를 작성하고, 실습 전 사전교육 이수 및 3자 협약을 체결해야 합니다.	88.txt
글로벌기업 실습과정에 참여하려면 어떤 조건이 필요해?	글로벌기업 실습과정에 참여하려면 Google, Microsoft, Apple 등 글로벌 캠퍼스를 포함한 기업에서 실무 경험을 쌓고 자신의 진로를 설계할 수 있는 기회를 제공받아야 하며, 글로벌 역량을 강화할 수 있는 조건을 갖추어야 합니다.	88.txt
지역문제 해결과정은 어떤 방식으로 진행돼?	지역문제 해결과정은 사회적협동조합과 협력하여 학생(융합팀)이 특정 지역의 문제를 직접 체험하며 관찰, 분석, 해결하는 방식으로 진행되며, 지역사회의 문제를 파악하고 함께 솔루션을 제시하는 프로그램입니다.	88.txt
기업문제 해결과정은 실제로 어떤 경험을 제공해?	기업문제 해결과정은 중소/중견기업의 산업현장에서 이론지식을 활용하여 팀 지도교수가 융합팀을 이끌어 문제를 해결하고, 이를 기반으로 신산업 아이템을 개발하는 융합프로젝트형 프로그램으로 실제적인 문제해결 경험을 제공합니다.	88.txt
연구체험 프로그램에 참여하려면 어떻게 해야 해?	교내 우수연구자와 공동으로 주제를 발굴하고 연구 수행 과정을 경험하는 프로그램에 참여할 수 있습니다.	89.txt
국제하계학기에 참가하려면 어떤 절차가 필요해?	국제하계학기 참가 절차에 대한 자세한 정보는 해당 프로그램의 공식 안내문을 참고해야 합니다.	89.txt
학부생 연구체험 프로그램은 언제 시작해?	학부생 연구체험 프로그램의 시작 시기는 공식 안내문을 통해 확인할 수 있습니다.	89.txt
해외 단기계절 프로그램에 참가하면 학점은 어떻게 인정받아?	해외 단기계절 프로그램에 참가하여 수업을 듣고 학점을 인정받을 수 있습니다.	89.txt
도전학기 국제교류프로그램은 언제 신청할 수 있어?	도전학기 국제교류프로그램의 신청 시기는 공식 안내문을 통해 확인할 수 있습니다.	89.txt
계절수업은 여름방학에만 열리나요?	계절수업은 여름방학뿐만 아니라 겨울방학에도 열립니다.	90.txt
겨울방학 동안에도 계절수업을 들을 수 있어?	네, 겨울방학 동안에도 계절수업을 들을 수 있습니다.	90.txt
계절수업에서 최대 몇 학점까지 들을 수 있어?	계절수업에서 여름, 겨울 각 계절수업 당 최대 6학점까지 들을 수 있으며, 학년도당 총 9학점까지 수강할 수 있습니다.	90.txt
계절수업에서 들을 수 있는 과목 종류는 뭐야?	계절수업에서는 단기 집중교육에 적합한 성공교양(중핵-균형) 과목 위주로 개설됩니다.	90.txt
대학원생도 계절수업 들을 수 있어?	대학원과정에서는 계절수업을 개설하지 않으며, 수강하는 것도 허용되지 않습니다.	90.txt
국내대학 학점교류 신청은 어떻게 해?	국내대학교류신청은 GLS를 통해 신청 후 승인을 받아야 학점교류 수강이 가능합니다.	91.txt
국외 대학 학점교류 지원 조건은 뭐야?	국외대학 학점교류 지원 시 지원 시점 기준 연속 학업 평점 평균 3.0 이상이어야 하며, 초과학기 및 마지막 학기 수학인 경우 지원이 불가합니다.	91.txt
국내 대학 학점교류 정보는 어디서 확인할 수 있어?	국내대학 학점교류 관련 정보는 매 학기말 및 방학 중 홈페이지 공지사항 및 경고포털 학사공지 게시판을 통해 확인할 수 있습니다.	91.txt
학점교류 신청 후 어디서 승인을 받아야 해?	학점교류 신청 후에는 소속 단과대학장 또는 인문대학장에게 사전승인을 받아야 합니다.	91.txt
국내 대학 학점교류 가능한 시기는 언제야?	국내 대학 학점교류 수강 신청은 매 학기말 및 방학 중에 가능합니다.	91.txt
타 대학에서 수강한 학점을 어떻게 인정받아?	타 대학에서 수강한 학점은 수업계획서의 인정조서 작성 및 제출을 통해 인정받을 수 있습니다. GLS-타대학학점취득과정정산서작성 메뉴를 통해 인정조서를 제출하면 학과장 및 학장 승인을 통해 최종 학점 및 성적이 처리됩니다.	92.txt
학점교류생도 성적을 환산 받을 수 있어?	학점교류생은 국내 타 대학의 경우 본교의 학점부여 기준 및 성적등급으로 성적이 환산되고, 국외 타 대학의 경우 원칙적으로 P(합격), F(불합격)로 인정됩니다. 다만, 학점교류생의 경우 본교 모든 성적등급으로 환산하여 인정이 가능합니다.	92.txt
국외 대학에서 수강한 과목의 성적은 어떻게 처리해?	국외 대학에서 수강한 과목의 성적은 원칙적으로 P(합격), F(불합격)으로 처리됩니다. 그러나 학점교류생의 경우 본교 모든 성적등급으로 환산하여 인정받을 수 있습니다.	92.txt
전공필수 과목은 타 대학에서 인정 안 돼?	전공필수 과목은 타 대학에서 인정받을 수 없습니다. 전공필수(공통전공, DS(Data Science)) 및 교직 학점은 인정되지 않습니다.	92.txt
타 대학 수강 후 언제까지 학점인정 신청해야 해?	타 대학 수강 후 학점 인정 신청은 반드시 수강 종료 후 3개월 이내에 해야 합니다.	92.txt
군 복무 중 수강 가능한 과목은 어디서 확인할 수 있어?	개설강좌는 매 학기 다르므로 학교 공지사항 또는 나라사랑포털 공지사항을 확인해야 합니다.	93.txt
온라인 수업 수강료는 얼마야?	수업료는 학점당 100,000원입니다.	93.txt
국방부에서 수업료를 얼마나 지원해줘?	국방부는 수업료의 80%를 지원합니다.	93.txt
수강신청은 어디서 해야 해?	군 복무 학생은 군 e-러닝 사이트에서만 수강신청이 가능합니다.	93.txt
군 복무 중 몇 학점까지 딸 수 있어?	군 복무 중 최대 9학점까지 취득할 수 있습니다.	93.txt
Co-op 프로그램에 참여하려면 몇 학기를 이수해야 해?	Co-op 프로그램에 참여하기 위해서는 최소 2학기를 이수해야 합니다.	94.txt	
현장실습 신청은 언제 할 수 있어?	현장실습 신청은 학기 중 실습의 경우 학기 초에, 방학 중 실습의 경우 방학 전에 할 수 있습니다.	94.txt	
여름방학에 현장실습 참여할 수 있어?	네, 여름방학 동안에도 현장실습에 참여할 수 있습니다.	94.txt	
졸업 예정자도 현장실습 신청 가능한가?	졸업 예정자는 마지막 계절수업에 현장실습을 신청할 수 없습니다.	94.txt	
현장실습 학점은 어떻게 인정받아?	현장실습 학점은 실습 수행 후 평가를 통해 인정받으며, 학기 중에는 학기 말에, 방학 중에는 실습 종료 후에 인정됩니다.	94.txt
현장실습 최소 기간이 얼마나 되나요?	현장실습 최소 기간은 1개월 이상이며, 실 출근일 20일 이상이어야 합니다.	95.txt
현장실습을 한 달 미만으로 하면 학점이 안 나오나요?	네, 현장실습이 1개월 미만일 경우 학점으로 인정되지 않습니다.	95.txt
4주짜리 현장실습을 하면 몇 학점을 받을 수 있나요?	4주짜리 현장실습의 경우 전공으로는 최대 3학점까지 인정될 수 있습니다.	95.txt
현장실습2는 몇 주 동안 해야 하나요?	현장실습2에 대한 구체적인 주 수는 명시되어 있지 않으므로, 학과별로 확인이 필요합니다.	95.txt
현장실습을 5주 동안 하면 몇 학점이 인정돼?	5주 동안의 현장실습은 전공으로 최대 4학점까지 인정될 수 있습니다.	95.txt
창업실습 프로그램에 참여하려면 어떤 자격이 필요한가요?	창업실습 프로그램에 참여하려면 학사과정생 신입학자로서 2회 이상 등록한 재학생 또는 편입학자로서 1회 이상 등록한 재학생이어야 하며, 창업교과목 수강 예정이거나 창업동아리 활동 중이거나 가입 예정인 학생, 또는 창업에 관심 있는 학생이어야 합니다. 또한, 당해 학기 등록을 필해야 합니다.	96.txt
창업현장실습 프로그램은 어떤 기준으로 참여할 수 있나요?	창업현장실습 프로그램에 참여하려면 학사과정생 신입학자로서 2회 이상 등록한 재학생 또는 편입학자로서 1회 이상 등록한 재학생이어야 하고, 경영 교과목 1과목 이상을 이수해야 합니다. 또한, 창업 기업의 사업자등록상 대표로 등록된 학생으로, 당해 학기 등록을 필한 학생이어야 하며, 특정 업종에 속하지 않아야 합니다.	96.txt
창업실습 프로그램 신청은 언제 해야 해?	창업실습 프로그램 신청은 일반 교과목과 동일한 기간에 수강 신청을 해야 합니다.	96.txt
창업현장실습은 일반 음식점업으로도 신청할 수 있어?	창업현장실습은 일반 음식점업으로는 신청할 수 없습니다.	96.txt
창업실습 학점은 어떻게 인정받을 수 있나요?	창업실습 학점은 일반 정규수업과 동일하게 정해진 커리큘럼에 따라 수업을 이수한 후 학점을 취득할 수 있습니다.	96.txt
창업현장실습 신청은 언제부터 할 수 있어?	창업현장실습 신청기간은 2025년 1월 중에 공지될 예정입니다.	97.txt	
창업현장실습 신청 방법 좀 알려줄래?	김포포탈의 헬리오스케어에서 취업/창업활동 - 창업현장실습 신청을 통해 신청합니다.	97.txt	
어디서 창업현장실습 공지를 확인할 수 있어?	학교 홈페이지의 '대학생활 > 창업공간 > 공지사항 > 학사' 또는 '김포대학교' 게시판의 '학사공지(학생용) > 학사'에서 확인할 수 있습니다.	97.txt	
창업현장실습 신청할 때 내야 하는 서류는 뭐야?	창업현장실습신청서, 개인정보 수집·이용 동의서, 사업자등록증 사본이 필요합니다.	97.txt	
개인사업자는 어떤 추가 서류가 필요해?	개인사업자는 동업계약서(공증된 것)를 추가로 첨부하여 제출해야 합니다.	97.txt
창업실습2는 몇 학점짜리 강의야?	창업실습2는 2학점짜리 강의입니다.	98.txt	
창업현장실습1의 학수번호가 뭐였더라?	창업현장실습1의 학수번호는 GELT056입니다.	98.txt	
문과대학의 창업현장실습 강의는 몇 개 있어?	문과대학의 창업현장실습 강의는 3개 있습니다.	98.txt	
유학대학의 창업현장실습1은 일반선택이야 전공선택이야?	유학대학의 창업현장실습1은 전공선택입니다.	98.txt	
미디어커뮤니케이션학과의 창업실습은 몇 학점이야?	미디어커뮤니케이션학과의 창업실습은 3학점입니다.	98.txt
교환학생 프로그램에 참여하려면 어떻게 해야 해?	교환학생 프로그램에 참여하려면 우리 대학과 학생교류 협정을 맺은 외국 협정대학에 한 학기 또는 두 학기 파견되어 수학하는 제도에 지원해야 합니다. 매 학기 선발하며, 정해진 기간 동안 해외의 파견교에서 수업을 수강하고 돌아와 본교에서 학점을 인정받게 됩니다.	99.txt
해외수학생 제도는 어떻게 운영돼?	해외수학생 제도는 본교와 학생교류 협정을 맺은 외국 협정대학에 한 학기 또는 두 학기 파견되어 수학하는 제도입니다. 해외수학생은 매 학기 선발하며, 정해진 기간 동안 해외의 파견교에서 수업을 수강하고 돌아와 본교에서 학점을 인정받게 됩니다.	99.txt
교환학생으로 선발되면 어디로 가게 돼?	교환학생으로 선발되면 우리 대학과 학생교류 협정을 맺은 외국 협정대학으로 파견됩니다.	99.txt
해외수학생으로 가게 되면 학점은 어떻게 인정받아?	해외수학생으로 가게 되면 해외의 파견교에서 수업을 수강하고 돌아와 본교에서 학점을 인정받게 됩니다.	99.txt
글로벌 프로그램에는 어떤 것들이 있어?	글로벌 프로그램에는 교환학생 프로그램(Exchange Student Program)과 해외수학생 프로그램(Study Abroad Program)이 있습니다.	99.txt
해외 파견대학에서 수학한 학점은 어떻게 인정받아?	외국 파견대학에서 취득한 모든 교과목은 전공필수/전공선택/교양 포함) 및 일반선택 과목으로 인정 가능합니다. 단, 교환학생/해외수학생으로서 취득한 학점은 글로벌성적표 등에 표기된 성적으로 인정처리됩니다.	100.txt
항공료는 학교에서 지원해 주나요?	항공료는 본인 부담입니다.	100.txt
해외수학생이 되면 숙식비를 지원받을 수 있나요?	숙식비는 본인 부담입니다.	100.txt
교환학생과 해외수학생의 차이가 뭐야?	해외수학생은 본교와 파견대학 양 쪽에 등록금을 납부합니다. 교환학생과는 달리 해외수학생은 본교에서 해외수학장학금으로 해외수학 1학기 수업료 중 80%를 지원받습니다.	100.txt
해외수학생은 본교에 등록금을 내야 해?	네, 해외수학생은 본교와 파견대학 양 쪽에 등록금을 납부해야 합니다.	100.txt
교환학생 지원은 언제 해야 해?	교환학생 지원은 12월~1월(2학기 파견) 및 6월~7월(다음 학년도 1학기 파견)에 해야 합니다.	101.txt
교환학생으로 가려면 어떤 과정을 거쳐야 해?	교환학생으로 가려면 학교 홈페이지 공지사항을 통해 지원 방법을 숙지하고, 요건을 갖춘 후 면접을 통해 선발됩니다.	101.txt
교환학생 면접은 어떻게 준비해야 해?	교환학생 면접은 지원자격을 갖춘 모든 지원자를 대상으로 실시되며, 평점 평균점수와 면접점수를 합산하여 선발됩니다. 따라서 평소 학업 성적과 면접 준비가 중요합니다.	101.txt
교환학생 선발 기준은 뭐야?	교환학생 선발 기준은 지원자의 평점 평균점수와 면접점수를 합산하여 결정됩니다.	101.txt
어느 시기에 교환학생 지원서를 제출해야 해?	교환학생 지원서는 12월~1월 또는 6월~7월에 제출해야 합니다.	101.txt
국제하계학기 신청은 언제 시작해?	국제하계학기 수강 신청은 4월부터 5월 중에 진행됩니다. 정확한 일정은 추후 학교 홈페이지를 통해 공지될 예정입니다.	102.txt	
국제하계학기에서 몇 과목까지 들을 수 있어?	국제하계학기에서는 본교의 정규 계절수업을 포함하여 최대 2개 과목까지 수강할 수 있습니다.	102.txt	
교환학생 지원 시 국제하계학기로 가산점 받는다고?	국제하계학기를 수강하면 교환학생 지원 시 가산점을 받을 수 있습니다.	102.txt	
국제하계학기에서 어떤 강좌들이 개설돼?	국제하계학기에서는 경영/경제, 사회과학, 공학, 컴퓨터 분야 등 본교의 대표적인 강좌들이 개설될 예정입니다.	102.txt	
수강신청 기간이 정확히 언제야?	수강 신청 기간은 4월부터 5월 중에 진행됩니다. 정확한 일정은 추후 학교 홈페이지를 통해 공지될 예정입니다.	102.txt
휴학 중인데 교환학생 신청할 수 있어?	휴학생도 교환학생/해외수학에 지원 가능합니다. 다만, 파견 학기에는 반드시 복학 신청을 해야 합니다.	103.txt
교환학생 가려면 몇 학기 이상 다녀야 해?	일반 학사과정(휴학생 포함)은 재적학기를 기준으로 2학기 되어야 지원할 수 있습니다.	103.txt
교환학생 후 학점 인정은 어떻게 받아?	교환학생/해외수학생 파견 전 GLS에서 예정보고서 작성 후 학과의 사전승인을 받고 출국합니다. 수학 후 기말 성적표가 본교로 도착 후, 본교에서 작성은 완료한 후, 본교로는 사무실에서 학점인정을 합니다.	103.txt
이미 교환학생 다녀왔는데 또 신청할 수 있어?	교환학생/해외수학생으로 이미 선발 또는 파견한 학생도 재지원이 가능합니다. 다만, 동일한 파견학기에는 중복 지원이 불가하며, 파견학기 종료 후 재지원이 가능합니다.	103.txt
교환학생 장학금 종류 좀 알려줘.	교환학생을 위한 장학금이 다양하게 준비되어 있습니다. 국제과 파견 교환학생 장학금 글로벌 전형의 장학금 뿐 아니라, 미네르바 장학재단 장학금, 유럽지역 파견학생을 위한 ASEM-DUO, ERASMUS+ 장학금이 있습니다.	103.txt
교환학생으로 가도 교내 장학금 받을 수 있어?	교환학생으로 파견되어 있는 동안 장학금 지급조건을 충족하면 장학금을 계속 받을 수 있습니다.	104.txt
해외수학생으로 파견 나가면 장학금 계속 받을 수 있나요?	해외수학생으로 파견되어 있는 동안 장학금 지급조건을 충족하면 장학금을 계속 받을 수 있습니다.	104.txt
장학금 받고 있는데 교환학생 가면 어떻게 돼?	교환학생으로 가는 동안 장학금 지급조건을 충족하면 장학금을 계속 받을 수 있습니다.	104.txt
교내 장학금 받으면서 해외대학에 가도 유지돼?	해외대학에 있는 동안 장학금 지급조건을 충족하면 장학금을 계속 받을 수 있습니다.	104.txt
교환학생으로 나가면 장학금 조건 어떻게 돼?	교환학생으로 나간 동안 12학점 이상 이수하고, 성적이 100점 만점 기준 80점 이상이어야 장학금을 받을 수 있습니다.	104.txt
복수전공 신청은 언제 할 수 있어?	2025학년도 복수전공 신청 기간은 1학기에는 4월 21일부터 4월 25일까지, 2차는 7월 14일부터 7월 18일까지입니다. 2학기에는 10월 20일부터 10월 24일까지, 2차는 2026년 1월 12일부터 1월 16일까지입니다.	105.txt
복수전공 포기 신청 기간이 언제야?	복수전공 포기 신청 기간은 1학기에는 4월 21일부터 4월 25일까지, 2차는 7월 14일부터 7월 18일까지입니다. 2학기에는 10월 20일부터 10월 24일까지, 2차는 2026년 1월 12일부터 1월 16일까지입니다. 추가 포기 기간은 없습니다.	105.txt
약학과는 복수전공 신청 가능한가?	아니요, 약학과는 복수전공 신청이 불가능한 전공입니다.	105.txt
복수전공 이수 범위는 어떻게 돼?	복수전공은 최대 2개, 즉 제2전공 및 제3전공까지 이수할 수 있습니다.	105.txt
자기설계융합전공은 언제 신청할 수 있어?	자기설계융합전공은 신입학자로서 4개 학기 이상 5개 학기 이내 등록한 재학생, 혹은 편입학자로서 2개 학기 이상 3개 학기 이내 등록한 재학생만 지원 가능합니다.	105.txt
복수전공 신청은 언제 해야 해?	복수전공 신청은 사전심사에 합격한 학생이 이수 신청 기간에 정보광장을 통해 신청해야 합니다. 신청하지 않으면 선발에서 제외됩니다.	106.txt
경영학과 복수전공 신청 자격이 어떻게 돼?	경영학과 복수전공을 신청하기 위해서는 해당 학과에서 지정한 과목 중 영역별 최소 이수학점 이상을 이수해야 하며, 사전심사에 합격해야 합니다.	106.txt
사전심사는 어디서 문의할 수 있어?	사전심사는 해당 학과 사무실에 문의할 수 있습니다.	106.txt
TOPIK 4급 성적표는 언제까지 제출해야 해?	외국인 유학생은 3학기 종료 시기에 TOPIK 4급 이상의 성적표를 제출해야 복수전공 신청이 가능합니다.	106.txt
2018학년도 이후 글로벌경영학과 학생은 경영학과 복수전공 못 해?	네, 2018학년도부터 글로벌경영학과 학생은 경영학과 복수전공을 신청할 수 없습니다.	106.txt
복수전공 포기 신청은 어떻게 하는 거야?	복수전공을 이수중인 자가 복수전공을 취소하고자 할 때에는 복수전공 신청/포기 기간 중 GLS를 통해 포기 신청 후 소속 대학행정실에서 승인 받아야 합니다.	107.txt
유급한 학기 성적은 평점평균 계산에 포함돼?	유급한 학기의 등록학기 성적은 평점평균 계산에 포함하지 않습니다.	107.txt
계절수업 성적도 평점평균에 들어가?	계절수업의 성적은 평점평균 계산에 포함됩니다.	107.txt
복수전공 포기하면 등록금은 어떻게 돼?	재학중에 복수전공을 포기한 뒤 해당학기 등록금을 미납할 경우 미등록제적 처리 됩니다.	107.txt
